2010-04-04,0.00
2010-04-05,0.00
2010-04-06,0.00
2010-04-07,0.00
2010-04-08,0.00
2010-04-09,0.00
2010-04-10,0.00
2010-04-11,0.00
2010-04-12,0.00
2010-04-13,0.00
2010-04-14,0.00
2010-04-15,0.00
2010-04-16,0.00
2010-04-17,0.00
2010-04-18,0.00
2010-04-19,0.00
2010-04-20,0.00
2010-04-21,0.00
2010-04-22,0.00
2010-04-23,0.00
2010-04-24,0.00
2010-04-25,0.00
2010-04-26,0.00
2010-04-27,0.00
2010-04-28,0.00
2010-04-29,0.00
2010-04-30,0.00
2010-05-01,0.00
2010-05-02,0.00
2010-05-03,0.00
2010-05-04,0.00
2010-05-05,0.00
2010-05-06,0.00
2010-05-07,0.00
2010-05-08,0.00
2010-05-09,0.00
2010-05-10,0.00
2010-05-11,0.00
2010-05-12,0.00
2010-05-13,0.00
2010-05-14,0.00
2010-05-15,0.00
2010-05-16,0.00
2010-05-17,0.00
2010-05-18,0.00
2010-05-19,0.00
2010-05-20,0.00
2010-05-21,0.00
2010-05-22,0.00
2010-05-23,0.00
2010-05-24,0.00
2010-05-25,0.00
2010-05-26,0.00
2010-05-27,0.00
2010-05-28,0.00
2010-05-29,0.00
2010-05-30,0.00
2010-05-31,0.00
2010-06-01,0.00
2010-06-02,0.00
2010-06-03,0.00
2010-06-04,0.00
2010-06-05,0.00
2010-06-06,0.00
2010-06-07,0.00
2010-06-08,0.00
2010-06-09,0.00
2010-06-10,0.00
2010-06-11,0.00
2010-06-12,0.00
2010-06-13,0.00
2010-06-14,0.00
2010-06-15,0.00
2010-06-16,0.00
2010-06-17,0.00
2010-06-18,0.00
2010-06-19,0.00
2010-06-20,0.00
2010-06-21,0.00
2010-06-22,0.00
2010-06-23,0.00
2010-06-24,0.00
2010-06-25,0.00
2010-06-26,0.00
2010-06-27,0.00
2010-06-28,0.00
2010-06-29,0.00
2010-06-30,0.00
2010-07-01,0.00
2010-07-02,0.00
2010-07-03,0.00
2010-07-04,0.00
2010-07-05,0.00
2010-07-06,0.00
2010-07-07,0.00
2010-07-08,0.00
2010-07-09,0.00
2010-07-10,0.00
2010-07-11,0.00
2010-07-12,0.00
2010-07-13,0.00
2010-07-14,0.00
2010-07-15,0.00
2010-07-16,0.00
2010-07-17,0.05
2010-07-18,0.08
2010-07-19,0.08
2010-07-20,0.07
2010-07-21,0.08
2010-07-22,0.05
2010-07-23,0.06
2010-07-24,0.05
2010-07-25,0.06
2010-07-26,0.06
2010-07-27,0.06
2010-07-28,0.07
2010-07-29,0.06
2010-07-30,0.06
2010-07-31,0.07
2010-08-01,0.07
2010-08-02,0.07
2010-08-03,0.07
2010-08-04,0.07
2010-08-05,0.07
2010-08-06,0.07
2010-08-07,0.07
2010-08-08,0.07
2010-08-09,0.07
2010-08-10,0.07
2010-08-11,0.06
2010-08-12,0.06
2010-08-13,0.06
2010-08-14,0.06
2010-08-15,0.06
2010-08-16,0.07
2010-08-17,0.07
2010-08-18,0.07
2010-08-19,0.07
2010-08-20,0.07
2010-08-21,0.07
2010-08-22,0.07
2010-08-23,0.07
2010-08-24,0.07
2010-08-25,0.07
2010-08-26,0.07
2010-08-27,0.07
2010-08-28,0.07
2010-08-29,0.06
2010-08-30,0.06
2010-08-31,0.06
2010-09-01,0.06
2010-09-02,0.06
2010-09-03,0.06
2010-09-04,0.06
2010-09-05,0.06
2010-09-06,0.06
2010-09-07,0.06
2010-09-08,0.06
2010-09-09,0.06
2010-09-10,0.06
2010-09-11,0.06
2010-09-12,0.06
2010-09-13,0.06
2010-09-14,0.06
2010-09-15,0.06
2010-09-16,0.06
2010-09-17,0.06
2010-09-18,0.06
2010-09-19,0.06
2010-09-20,0.06
2010-09-21,0.06
2010-09-22,0.06
2010-09-23,0.06
2010-09-24,0.06
2010-09-25,0.06
2010-09-26,0.06
2010-09-27,0.06
2010-09-28,0.06
2010-09-29,0.06
2010-09-30,0.06
2010-10-01,0.06
2010-10-02,0.06
2010-10-03,0.06
2010-10-04,0.06
2010-10-05,0.06
2010-10-06,0.06
2010-10-07,0.06
2010-10-08,0.06
2010-10-09,0.06
2010-10-10,0.06
2010-10-11,0.06
2010-10-12,0.06
2010-10-13,0.07
2010-10-14,0.08
2010-10-15,0.09
2010-10-16,0.10
2010-10-17,0.12
2010-10-18,0.11
2010-10-19,0.11
2010-10-20,0.11
2010-10-21,0.11
2010-10-22,0.11
2010-10-23,0.11
2010-10-24,0.11
2010-10-25,0.11
2010-10-26,0.11
2010-10-27,0.11
2010-10-28,0.11
2010-10-29,0.11
2010-10-30,0.12
2010-10-31,0.15
2010-11-01,0.17
2010-11-02,0.20
2010-11-03,0.21
2010-11-04,0.21
2010-11-05,0.22
2010-11-06,0.25
2010-11-07,0.35
2010-11-08,0.27
2010-11-09,0.27
2010-11-10,0.25
2010-11-11,0.23
2010-11-12,0.24
2010-11-13,0.24
2010-11-14,0.25
2010-11-15,0.24
2010-11-16,0.25
2010-11-17,0.25
2010-11-18,0.24
2010-11-19,0.24
2010-11-20,0.24
2010-11-21,0.24
2010-11-22,0.24
2010-11-23,0.24
2010-11-24,0.24
2010-11-25,0.24
2010-11-26,0.23
2010-11-27,0.23
2010-11-28,0.23
2010-11-29,0.23
2010-11-30,0.23
2010-12-01,0.23
2010-12-02,0.23
2010-12-03,0.23
2010-12-04,0.23
2010-12-05,0.23
2010-12-06,0.20
2010-12-07,0.21
2010-12-08,0.22
2010-12-09,0.24
2010-12-10,0.25
2010-12-11,0.25
2010-12-12,0.25
2010-12-13,0.26
2010-12-14,0.26
2010-12-15,0.26
2010-12-16,0.26
2010-12-17,0.27
2010-12-18,0.27
2010-12-19,0.27
2010-12-20,0.27
2010-12-21,0.27
2010-12-22,0.27
2010-12-23,0.27
2010-12-24,0.28
2010-12-25,0.28
2010-12-26,0.29
2010-12-27,0.29
2010-12-28,0.29
2010-12-29,0.29
2010-12-30,0.29
2010-12-31,0.29
2011-01-01,0.30
2011-01-02,0.30
2011-01-03,0.30
2011-01-04,0.30
2011-01-05,0.30
2011-01-06,0.30
2011-01-07,0.30
2011-01-08,0.30
2011-01-09,0.30
2011-01-10,0.30
2011-01-11,0.40
2011-01-12,0.40
2011-01-13,0.40
2011-01-14,0.40
2011-01-15,0.40
2011-01-16,0.40
2011-01-17,0.40
2011-01-18,0.40
2011-01-19,0.40
2011-01-20,0.40
2011-01-21,0.50
2011-01-22,0.50
2011-01-23,0.50
2011-01-24,0.50
2011-01-25,0.50
2011-01-26,0.50
2011-01-27,0.50
2011-01-28,0.50
2011-01-29,0.50
2011-01-30,0.60
2011-01-31,0.72
2011-02-01,0.73
2011-02-02,0.76
2011-02-03,0.78
2011-02-04,0.79
2011-02-05,0.80
2011-02-06,0.85
2011-02-07,0.90
2011-02-08,1.00
2011-02-09,1.06
2011-02-10,1.05
2011-02-11,0.95
2011-02-12,0.90
2011-02-13,0.90
2011-02-14,0.90
2011-02-15,0.90
2011-02-16,0.90
2011-02-17,0.90
2011-02-18,0.85
2011-02-19,0.85
2011-02-20,0.85
2011-02-21,0.85
2011-02-22,0.85
2011-02-23,0.85
2011-02-24,0.85
2011-02-25,0.88
2011-02-26,0.90
2011-02-27,0.90
2011-02-28,0.92
2011-03-01,0.89
2011-03-02,0.89
2011-03-03,0.87
2011-03-04,0.87
2011-03-05,0.87
2011-03-06,0.87
2011-03-07,0.86
2011-03-08,0.86
2011-03-09,0.87
2011-03-10,0.86
2011-03-11,0.87
2011-03-12,0.87
2011-03-13,0.88
2011-03-14,0.87
2011-03-15,0.86
2011-03-16,0.85
2011-03-17,0.83
2011-03-18,0.81
2011-03-19,0.80
2011-03-20,0.80
2011-03-21,0.78
2011-03-22,0.76
2011-03-23,0.75
2011-03-24,0.73
2011-03-25,0.74
2011-03-26,0.75
2011-03-27,0.76
2011-03-28,0.78
2011-03-29,0.80
2011-03-30,0.82
2011-03-31,0.83
2011-04-01,0.82
2011-04-02,0.78
2011-04-03,0.79
2011-04-04,0.79
2011-04-05,0.81
2011-04-06,0.89
2011-04-07,0.95
2011-04-08,1.00
2011-04-09,1.05
2011-04-10,1.05
2011-04-11,1.08
2011-04-12,1.10
2011-04-13,1.14
2011-04-14,1.16
2011-04-15,1.20
2011-04-16,1.25
2011-04-17,1.25
2011-04-18,1.30
2011-04-19,1.35
2011-04-20,1.35
2011-04-21,1.35
2011-04-22,1.35
2011-04-23,1.35
2011-04-24,1.35
2011-04-25,1.35
2011-04-26,1.35
2011-04-27,1.35
2011-04-28,1.35
2011-04-29,1.35
2011-04-30,1.35
2011-05-01,2.50
2011-05-02,3.30
2011-05-03,3.00
2011-05-04,3.49
2011-05-05,3.69
2011-05-06,3.60
2011-05-07,3.60
2011-05-08,3.60
2011-05-09,3.58
2011-05-10,3.50
2011-05-11,3.95
2011-05-12,3.90
2011-05-13,4.20
2011-05-14,4.20
2011-05-15,4.20
2011-05-16,5.20
2011-05-17,6.48
2011-05-18,6.80
2011-05-19,6.79
2011-05-20,6.79
2011-05-21,6.50
2011-05-22,6.50
2011-05-23,7.50
2011-05-24,7.80
2011-05-25,7.50
2011-05-26,7.20
2011-05-27,7.20
2011-05-28,7.30
2011-05-29,7.50
2011-05-30,8.70
2011-05-31,7.57
2011-06-01,9.08
2011-06-02,10.60
2011-06-03,13.20
2011-06-04,18.00
2011-06-05,21.00
2011-06-06,26.00
2011-06-07,29.60
2011-06-08,31.91
2011-06-09,25.80
2011-06-10,21.90
2011-06-11,18.50
2011-06-12,16.50
2011-06-13,18.70
2011-06-14,17.50
2011-06-15,16.00
2011-06-16,16.80
2011-06-17,16.80
2011-06-18,15.80
2011-06-19,16.00
2011-06-20,17.40
2011-06-21,17.50
2011-06-22,17.00
2011-06-23,17.00
2011-06-24,17.00
2011-06-25,17.00
2011-06-26,17.20
2011-06-27,17.00
2011-06-28,16.90
2011-06-29,15.70
2011-06-30,15.51
2011-07-01,15.78
2011-07-02,15.50
2011-07-03,15.50
2011-07-04,15.80
2011-07-05,14.60
2011-07-06,14.00
2011-07-07,14.50
2011-07-08,13.70
2011-07-09,13.80
2011-07-10,13.50
2011-07-11,13.30
2011-07-12,13.20
2011-07-13,13.50
2011-07-14,13.50
2011-07-15,13.50
2011-07-16,13.50
2011-07-17,13.20
2011-07-18,13.50
2011-07-19,13.70
2011-07-20,13.50
2011-07-21,13.50
2011-07-22,13.50
2011-07-23,13.50
2011-07-24,13.50
2011-07-25,13.45
2011-07-26,13.45
2011-07-27,13.45
2011-07-28,13.45
2011-07-29,13.45
2011-07-30,13.45
2011-07-31,13.45
2011-08-01,13.00
2011-08-02,12.50
2011-08-03,11.80
2011-08-04,10.60
2011-08-05,9.00
2011-08-06,7.10
2011-08-07,8.00
2011-08-08,8.80
2011-08-09,10.70
2011-08-10,11.30
2011-08-11,11.20
2011-08-12,11.00
2011-08-13,11.00
2011-08-14,10.90
2011-08-15,11.00
2011-08-16,11.00
2011-08-17,11.10
2011-08-18,11.00
2011-08-19,10.20
2011-08-20,10.00
2011-08-21,10.15
2011-08-22,10.15
2011-08-23,10.15
2011-08-24,10.15
2011-08-25,10.15
2011-08-26,10.15
2011-08-27,10.15
2011-08-28,10.15
2011-08-29,10.15
2011-08-30,10.15
2011-08-31,10.15
2011-09-01,10.00
2011-09-02,8.70
2011-09-03,7.90
2011-09-04,7.50
2011-09-05,7.00
2011-09-06,6.50
2011-09-07,6.80
2011-09-08,6.80
2011-09-09,6.50
2011-09-10,6.20
2011-09-11,6.00
2011-09-12,6.00
2011-09-13,6.20
2011-09-14,6.20
2011-09-15,5.80
2011-09-16,5.80
2011-09-17,5.70
2011-09-18,5.50
2011-09-19,5.50
2011-09-20,5.50
2011-09-21,5.50
2011-09-22,5.50
2011-09-23,5.50
2011-09-24,5.03
2011-09-25,5.03
2011-09-26,5.03
2011-09-27,5.03
2011-09-28,5.03
2011-09-29,5.03
2011-09-30,5.03
2011-10-01,4.90
2011-10-02,4.50
2011-10-03,4.60
2011-10-04,4.60
2011-10-05,4.30
2011-10-06,4.00
2011-10-07,4.00
2011-10-08,4.00
2011-10-09,4.20
2011-10-10,4.30
2011-10-11,4.20
2011-10-12,4.00
2011-10-13,4.00
2011-10-14,4.00
2011-10-15,4.12
2011-10-16,4.12
2011-10-17,4.12
2011-10-18,4.12
2011-10-19,4.12
2011-10-20,4.12
2011-10-21,4.12
2011-10-22,3.30
2011-10-23,3.30
2011-10-24,3.30
2011-10-25,3.30
2011-10-26,3.30
2011-10-27,3.30
2011-10-28,3.30
2011-10-29,3.30
2011-10-30,3.30
2011-10-31,3.30
2011-11-01,3.30
2011-11-02,3.20
2011-11-03,3.00
2011-11-04,3.00
2011-11-05,3.00
2011-11-06,3.00
2011-11-07,3.00
2011-11-08,3.00
2011-11-09,3.00
2011-11-10,3.00
2011-11-11,3.00
2011-11-12,3.00
2011-11-13,2.58
2011-11-14,2.58
2011-11-15,2.58
2011-11-16,2.58
2011-11-17,2.58
2011-11-18,2.58
2011-11-19,2.58
2011-11-20,2.58
2011-11-21,2.58
2011-11-22,2.58
2011-11-23,2.58
2011-11-24,2.58
2011-11-25,2.58
2011-11-26,2.58
2011-11-27,2.58
2011-11-28,2.58
2011-11-29,2.58
2011-11-30,2.58
2011-12-01,3.00
2011-12-02,3.20
2011-12-03,3.20
2011-12-04,3.20
2011-12-05,3.40
2011-12-06,3.80
2011-12-07,3.90
2011-12-08,4.00
2011-12-09,4.10
2011-12-10,4.00
2011-12-11,4.00
2011-12-12,4.10
2011-12-13,4.30
2011-12-14,4.30
2011-12-15,4.00
2011-12-16,3.80
2011-12-17,3.50
2011-12-18,3.20
2011-12-19,3.20
2011-12-20,3.20
2011-12-21,4.00
2011-12-22,4.30
2011-12-23,4.30
2011-12-24,4.30
2011-12-25,4.30
2011-12-26,4.30
2011-12-27,4.30
2011-12-28,4.46
2011-12-29,4.46
2011-12-30,4.46
2011-12-31,4.46
2012-01-01,5.28
2012-01-02,5.28
2012-01-03,5.28
2012-01-04,5.57
2012-01-05,6.54
2012-01-06,6.99
2012-01-07,6.77
2012-01-08,7.00
2012-01-09,7.00
2012-01-10,7.00
2012-01-11,7.00
2012-01-12,6.80
2012-01-13,6.50
2012-01-14,6.50
2012-01-15,6.50
2012-01-16,6.20
2012-01-17,6.90
2012-01-18,6.90
2012-01-19,6.90
2012-01-20,6.90
2012-01-21,6.90
2012-01-22,6.90
2012-01-23,6.90
2012-01-24,6.90
2012-01-25,6.90
2012-01-26,6.90
2012-01-27,6.90
2012-01-28,6.90
2012-01-29,6.90
2012-01-30,6.07
2012-01-31,6.07
2012-02-01,5.60
2012-02-02,5.50
2012-02-03,5.50
2012-02-04,5.50
2012-02-05,5.50
2012-02-06,5.50
2012-02-07,5.00
2012-02-08,5.00
2012-02-09,5.00
2012-02-10,5.00
2012-02-11,4.90
2012-02-12,4.90
2012-02-13,4.60
2012-02-14,4.50
2012-02-15,4.50
2012-02-16,4.50
2012-02-17,4.80
2012-02-18,5.00
2012-02-19,5.18
2012-02-20,5.18
2012-02-21,5.18
2012-02-22,5.18
2012-02-23,5.18
2012-02-24,5.18
2012-02-25,5.18
2012-02-26,5.18
2012-02-27,5.18
2012-02-28,5.18
2012-02-29,5.18
2012-03-01,4.90
2012-03-02,4.80
2012-03-03,4.90
2012-03-04,4.90
2012-03-05,5.00
2012-03-06,5.00
2012-03-07,5.00
2012-03-08,5.00
2012-03-09,5.00
2012-03-10,5.00
2012-03-11,5.00
2012-03-12,5.00
2012-03-13,5.00
2012-03-14,5.00
2012-03-15,5.00
2012-03-16,5.00
2012-03-17,5.00
2012-03-18,5.00
2012-03-19,5.00
2012-03-20,4.90
2012-03-21,4.90
2012-03-22,4.90
2012-03-23,4.90
2012-03-24,4.90
2012-03-25,4.90
2012-03-26,4.92
2012-03-27,4.92
2012-03-28,4.92
2012-03-29,4.92
2012-03-30,4.92
2012-03-31,4.92
2012-04-01,5.00
2012-04-02,5.00
2012-04-03,5.00
2012-04-04,5.00
2012-04-05,5.00
2012-04-06,5.00
2012-04-07,5.00
2012-04-08,5.00
2012-04-09,5.00
2012-04-10,5.00
2012-04-11,5.00
2012-04-12,5.00
2012-04-13,5.00
2012-04-14,5.00
2012-04-15,5.00
2012-04-16,5.00
2012-04-17,5.00
2012-04-18,5.00
2012-04-19,5.00
2012-04-20,5.00
2012-04-21,5.00
2012-04-22,5.00
2012-04-23,5.00
2012-04-24,5.00
2012-04-25,5.00
2012-04-26,5.00
2012-04-27,5.00
2012-04-28,5.00
2012-04-29,5.00
2012-04-30,5.00
2012-05-01,4.90
2012-05-02,5.00
2012-05-03,5.00
2012-05-04,5.00
2012-05-05,5.00
2012-05-06,5.00
2012-05-07,5.00
2012-05-08,5.00
2012-05-09,5.00
2012-05-10,5.00
2012-05-11,5.00
2012-05-12,5.00
2012-05-13,5.00
2012-05-14,5.00
2012-05-15,5.00
2012-05-16,5.00
2012-05-17,5.00
2012-05-18,5.00
2012-05-19,5.00
2012-05-20,5.20
2012-05-21,5.20
2012-05-22,5.20
2012-05-23,5.20
2012-05-24,5.20
2012-05-25,5.20
2012-05-26,5.20
2012-05-27,5.20
2012-05-28,5.20
2012-05-29,5.20
2012-05-30,5.20
2012-05-31,5.20
2012-06-01,5.30
2012-06-02,5.30
2012-06-03,5.30
2012-06-04,5.30
2012-06-05,5.30
2012-06-06,5.40
2012-06-07,5.80
2012-06-08,6.00
2012-06-09,6.50
2012-06-10,6.60
2012-06-11,6.80
2012-06-12,6.70
2012-06-13,6.50
2012-06-14,6.50
2012-06-15,6.50
2012-06-16,6.60
2012-06-17,6.65
2012-06-18,6.65
2012-06-19,6.65
2012-06-20,6.65
2012-06-21,6.65
2012-06-22,6.65
2012-06-23,6.65
2012-06-24,6.65
2012-06-25,6.65
2012-06-26,6.65
2012-06-27,6.65
2012-06-28,6.65
2012-06-29,6.65
2012-06-30,6.65
2012-07-01,7.00
2012-07-02,7.00
2012-07-03,7.00
2012-07-04,7.00
2012-07-05,7.00
2012-07-06,7.00
2012-07-07,7.00
2012-07-08,7.00
2012-07-09,7.00
2012-07-10,7.00
2012-07-11,7.00
2012-07-12,7.00
2012-07-13,7.00
2012-07-14,7.00
2012-07-15,7.00
2012-07-16,7.00
2012-07-17,7.00
2012-07-18,7.50
2012-07-19,8.00
2012-07-20,8.00
2012-07-21,8.00
2012-07-22,8.00
2012-07-23,8.00
2012-07-24,8.81
2012-07-25,8.81
2012-07-26,8.81
2012-07-27,8.81
2012-07-28,8.81
2012-07-29,8.81
2012-07-30,8.81
2012-07-31,8.81
2012-08-01,9.00
2012-08-02,8.90
2012-08-03,9.00
2012-08-04,9.40
2012-08-05,9.50
2012-08-06,9.50
2012-08-07,9.80
2012-08-08,9.80
2012-08-09,9.80
2012-08-10,10.00
2012-08-11,10.00
2012-08-12,10.00
2012-08-13,10.00
2012-08-14,10.00
2012-08-15,10.00
2012-08-16,10.00
2012-08-17,13.20
2012-08-18,12.00
2012-08-19,10.80
2012-08-20,10.30
2012-08-21,10.00
2012-08-22,10.00
2012-08-23,10.00
2012-08-24,10.05
2012-08-25,10.05
2012-08-26,10.05
2012-08-27,10.05
2012-08-28,10.05
2012-08-29,10.05
2012-08-30,10.05
2012-08-31,10.05
2012-09-01,11.00
2012-09-02,10.80
2012-09-03,11.00
2012-09-04,11.00
2012-09-05,11.00
2012-09-06,11.00
2012-09-07,11.20
2012-09-08,11.20
2012-09-09,11.20
2012-09-10,11.20
2012-09-11,11.20
2012-09-12,11.50
2012-09-13,11.50
2012-09-14,11.80
2012-09-15,12.00
2012-09-16,12.00
2012-09-17,12.00
2012-09-18,12.00
2012-09-19,12.00
2012-09-20,12.00
2012-09-21,12.20
2012-09-22,12.20
2012-09-23,12.40
2012-09-24,12.46
2012-09-25,12.46
2012-09-26,12.46
2012-09-27,12.46
2012-09-28,12.46
2012-09-29,12.46
2012-09-30,12.46
2012-10-01,12.50
2012-10-02,12.50
2012-10-03,12.50
2012-10-04,12.50
2012-10-05,12.50
2012-10-06,12.50
2012-10-07,12.50
2012-10-08,12.50
2012-10-09,12.50
2012-10-10,12.50
2012-10-11,12.50
2012-10-12,12.50
2012-10-13,12.50
2012-10-14,12.50
2012-10-15,12.50
2012-10-16,12.00
2012-10-17,12.00
2012-10-18,11.80
2012-10-19,11.80
2012-10-20,11.70
2012-10-21,11.70
2012-10-22,11.70
2012-10-23,11.75
2012-10-24,11.75
2012-10-25,11.75
2012-10-26,11.75
2012-10-27,11.75
2012-10-28,11.75
2012-10-29,11.75
2012-10-30,11.75
2012-10-31,11.75
2012-11-01,10.80
2012-11-02,10.80
2012-11-03,10.80
2012-11-04,10.80
2012-11-05,10.80
2012-11-06,10.80
2012-11-07,11.00
2012-11-08,11.00
2012-11-09,11.00
2012-11-10,11.00
2012-11-11,11.00
2012-11-12,11.30
2012-11-13,11.30
2012-11-14,11.40
2012-11-15,11.40
2012-11-16,11.50
2012-11-17,11.80
2012-11-18,12.00
2012-11-19,12.00
2012-11-20,12.00
2012-11-21,12.20
2012-11-22,12.30
2012-11-23,12.30
2012-11-24,12.30
2012-11-25,12.35
2012-11-26,12.35
2012-11-27,12.35
2012-11-28,12.35
2012-11-29,12.35
2012-11-30,12.35
2012-12-01,12.50
2012-12-02,12.50
2012-12-03,12.80
2012-12-04,12.90
2012-12-05,13.00
2012-12-06,13.20
2012-12-07,13.30
2012-12-08,13.30
2012-12-09,13.30
2012-12-10,13.40
2012-12-11,13.40
2012-12-12,13.40
2012-12-13,13.40
2012-12-14,13.40
2012-12-15,13.40
2012-12-16,13.40
2012-12-17,13.40
2012-12-18,13.40
2012-12-19,13.40
2012-12-20,13.40
2012-12-21,13.40
2012-12-22,13.45
2012-12-23,13.45
2012-12-24,13.45
2012-12-25,13.45
2012-12-26,13.45
2012-12-27,13.45
2012-12-28,13.45
2012-12-29,13.45
2012-12-30,13.45
2012-12-31,13.45
2013-01-01,13.51
2013-01-02,13.31
2013-01-03,13.43
2013-01-04,13.51
2013-01-05,13.48
2013-01-06,13.45
2013-01-07,13.88
2013-01-08,13.88
2013-01-09,14.02
2013-01-10,14.17
2013-01-11,14.28
2013-01-12,14.19
2013-01-13,14.22
2013-01-14,14.80
2013-01-15,14.80
2013-01-16,15.20
2013-01-17,16.20
2013-01-18,16.40
2013-01-19,16.80
2013-01-20,17.00
2013-01-21,17.00
2013-01-22,17.20
2013-01-23,17.90
2013-01-24,18.00
2013-01-25,18.00
2013-01-26,18.00
2013-01-27,18.30
2013-01-28,19.20
2013-01-29,19.80
2013-01-30,20.00
2013-01-31,20.07
2013-02-01,20.00
2013-02-02,20.00
2013-02-03,20.00
2013-02-04,20.00
2013-02-05,20.80
2013-02-06,21.00
2013-02-07,21.50
2013-02-08,22.00
2013-02-09,23.00
2013-02-10,23.50
2013-02-11,24.30
2013-02-12,25.00
2013-02-13,25.80
2013-02-14,26.00
2013-02-15,26.50
2013-02-16,28.00
2013-02-17,29.00
2013-02-18,30.00
2013-02-19,31.00
2013-02-20,31.80
2013-02-21,31.80
2013-02-22,31.00
2013-02-23,31.00
2013-02-24,31.00
2013-02-25,32.00
2013-02-26,32.00
2013-02-27,33.00
2013-02-28,33.45
2013-03-01,35.00
2013-03-02,36.00
2013-03-03,36.00
2013-03-04,37.00
2013-03-05,37.00
2013-03-06,37.00
2013-03-07,45.00
2013-03-08,46.00
2013-03-09,47.00
2013-03-10,47.00
2013-03-11,48.00
2013-03-12,48.00
2013-03-13,47.00
2013-03-14,47.00
2013-03-15,47.00
2013-03-16,47.00
2013-03-17,47.00
2013-03-18,47.00
2013-03-19,59.00
2013-03-20,69.00
2013-03-21,72.00
2013-03-22,72.00
2013-03-23,70.00
2013-03-24,69.00
2013-03-25,69.00
2013-03-26,67.00
2013-03-27,74.00
2013-03-28,94.00
2013-03-29,93.00
2013-03-30,93.00
2013-03-31,93.05
2013-04-01,102.00
2013-04-02,126.00
2013-04-03,135.00
2013-04-04,134.00
2013-04-05,142.00
2013-04-06,134.00
2013-04-07,150.00
2013-04-08,180.00
2013-04-09,230.00
2013-04-10,130.00
2013-04-11,82.00
2013-04-12,93.00
2013-04-13,72.00
2013-04-14,84.00
2013-04-15,95.00
2013-04-16,68.00
2013-04-17,105.00
2013-04-18,131.00
2013-04-19,122.00
2013-04-20,123.00
2013-04-21,123.00
2013-04-22,130.00
2013-04-23,142.00
2013-04-24,136.00
2013-04-25,133.00
2013-04-26,134.00
2013-04-27,135.00
2013-04-28,134.00
2013-04-29,143.00
2013-04-30,139.00
2013-05-01,118.00
2013-05-02,105.00
2013-05-03,98.00
2013-05-04,112.00
2013-05-05,116.00
2013-05-06,112.00
2013-05-07,112.00
2013-05-08,114.00
2013-05-09,113.00
2013-05-10,117.00
2013-05-11,115.00
2013-05-12,115.00
2013-05-13,118.00
2013-05-14,111.00
2013-05-15,114.00
2013-05-16,118.00
2013-05-17,123.00
2013-05-18,123.00
2013-05-19,122.00
2013-05-20,122.00
2013-05-21,122.00
2013-05-22,125.00
2013-05-23,124.00
2013-05-24,133.00
2013-05-25,132.00
2013-05-26,133.00
2013-05-27,130.00
2013-05-28,130.00
2013-05-29,129.00
2013-05-30,129.00
2013-05-31,129.00
2013-06-01,129.00
2013-06-02,122.00
2013-06-03,110.00
2013-06-04,103.00
2013-06-05,107.00
2013-06-06,108.00
2013-06-07,100.00
2013-06-08,98.00
2013-06-09,98.00
2013-06-10,101.00
2013-06-11,102.00
2013-06-12,102.00
2013-06-13,101.00
2013-06-14,100.00
2013-06-15,98.00
2013-06-16,98.00
2013-06-17,99.00
2013-06-18,100.00
2013-06-19,101.00
2013-06-20,103.00
2013-06-21,102.00
2013-06-22,100.00
2013-06-23,99.00
2013-06-24,101.00
2013-06-25,101.00
